customer_id,count,country,state,city,zip_code,lat_long,latitude,longitude,gender,senior_citizen,partner,dependents,tenure_months,phone_service,multiple_lines,internet_service,online_security,online_backup,device_protection,tech_support,streaming_tv,streaming_movies,contract,paperless_billing,payment_method,monthly_charges,total_charges,churn_label,churn_value,churn_score,cltv,churn_reason,age_group,monthly_spend_category,tenure_group,high_value_customer,cltv_segment,churn_risk,payment_mode,internet_category,service_count,engagement_score,customer_status,location,avg_revenue_per_month,coordinates,churn_reason_category,loyalty_level,customer_segment
4047,1,0,0,318,92028,107,33.362575,-117.299644,0,1,1,0,11,1,0,1,0,0,0,2,2,0,0,1,2,82.9,880.05,0,0,21,4413,1,1,0,0,0,3,1,1,1,3,63.53,0,318,80.00454545454545,107,0,2,1
4042,1,0,0,469,92036,70,32.980678,-116.262854,0,1,1,1,28,0,1,0,0,0,0,0,2,0,0,1,2,35.9,973.65,0,0,34,5444,1,1,2,2,1,2,1,1,0,1,70.64,0,469,34.77321428571428,70,0,3,2
1887,1,0,0,495,92037,58,32.853743,-117.25034,0,1,0,0,17,1,2,1,0,0,2,0,0,0,0,1,1,82.65,1470.05,0,0,26,3754,1,1,0,1,0,3,1,1,1,3,59.34,0,495,86.4735294117647,58,0,3,1
6601,1,0,0,517,92040,65,32.909873,-116.906774,0,0,1,1,35,1,0,2,1,1,1,1,1,1,2,1,3,19.85,739.35,0,0,46,4177,1,0,1,2,0,3,1,0,2,1,60.77,0,517,21.124285714285715,65,0,3,1
6682,1,0,0,706,92054,106,33.351059,-117.420557,0,0,0,0,8,1,0,2,1,1,1,1,1,1,1,1,3,19.2,161.95,0,0,40,5272,1,0,1,0,1,1,1,0,2,1,60.92,0,706,20.24375,106,0,2,2
1638,1,0,0,706,92056,92,33.194742,-117.29032,1,0,0,0,46,1,2,1,0,2,2,0,2,0,1,1,1,94.9,4422.95,0,0,50,5316,1,0,0,2,1,1,2,1,1,5,96.56,0,706,96.15108695652174,92,0,1,2
1419,1,0,0,803,92064,71,32.984395,-117.013454,0,0,0,0,68,1,2,0,2,2,2,2,2,2,2,1,2,88.15,6148.45,0,0,46,5531,1,0,0,3,1,2,1,1,0,8,122.51,0,803,90.41838235294118,71,0,0,2
5664,1,0,0,808,92065,80,33.044541,-116.833922,0,0,0,0,36,1,0,1,0,2,0,0,2,2,0,1,1,94.8,3565.65,0,0,22,2807,1,0,0,2,0,0,1,1,1,4,62.47,0,808,99.04583333333333,80,0,3,1
4286,1,0,0,814,92067,75,33.012751,-117.200617,0,1,0,0,32,1,0,0,0,2,0,2,0,0,0,0,0,54.65,1830.1,0,0,56,4045,1,1,2,2,0,3,2,1,0,3,68.25,0,814,57.190625,75,0,3,1
4885,1,0,0,885,92069,89,33.162624,-117.170863,0,0,1,0,71,1,2,0,2,2,2,2,2,2,2,0,1,85.75,6223.8,0,0,57,4487,1,0,0,3,0,3,2,1,0,8,113.27000000000001,0,885,87.65915492957747,89,0,0,1
5324,1,0,0,910,92070,90,33.174725,-116.743329,0,0,1,1,66,1,2,0,2,2,2,0,0,0,0,1,0,67.45,4508.65,0,0,26,4172,1,0,2,3,0,3,1,1,0,5,93.12,0,910,68.31287878787879,90,0,0,1
6792,1,0,0,911,92071,56,32.847336,-116.997605,1,0,0,0,63,1,0,2,1,1,1,1,1,1,1,0,3,20.5,1328.15,0,0,28,5997,1,0,1,3,1,2,1,0,2,1,90.17,0,911,21.081746031746032,56,0,0,2
4197,1,0,0,945,92075,74,33.001813,-117.263628,0,0,0,0,41,1,0,2,1,1,1,1,1,1,1,1,1,20.25,865.0,0,0,25,3972,1,0,1,2,0,3,1,1,2,1,61.120000000000005,0,945,21.097560975609756,74,0,1,1
17,1,0,0,885,92078,85,33.119028,-117.166036,0,1,0,0,1,1,2,1,0,0,0,0,0,0,0,1,2,72.1,72.1,0,0,50,4432,1,1,0,0,0,3,2,1,1,2,54.72,0,885,72.1,85,0,2,1
6332,1,0,0,1062,92083,91,33.17494,-117.242761,0,0,1,0,70,1,0,2,1,1,1,1,1,1,2,0,0,19.45,1303.5,0,0,57,5540,1,0,1,3,1,2,2,1,2,1,88.4,0,1062,18.62142857142857,91,0,0,2
4429,1,0,0,1062,92084,96,33.22784,-117.200024,0,0,0,0,23,0,1,0,0,0,0,0,2,2,0,1,2,44.95,996.85,0,0,65,3248,1,0,2,1,0,0,2,1,0,2,51.68,0,1062,43.34130434782609,96,0,3,1
3253,1,0,0,1068,92086,103,33.323705,-116.626907,0,1,1,0,64,1,0,1,2,2,2,0,0,2,1,0,0,97.0,6430.9,0,0,68,4053,1,1,0,3,0,3,2,1,1,5,91.13,0,1068,100.4828125,103,0,0,1
346,1,0,0,814,92091,72,32.99356,-117.207121,1,0,1,0,37,1,2,0,2,0,2,2,0,0,2,1,1,62.8,2278.75,0,0,66,5229,1,0,2,2,1,1,2,1,0,5,92.09,0,814,61.58783783783784,72,0,1,2
3651,1,0,0,869,92101,25,32.72523,-117.171346,1,0,0,0,17,1,0,0,0,0,0,0,0,0,1,0,3,44.6,681.4,0,0,67,2130,1,0,2,1,0,0,2,0,0,1,33.1,0,869,40.08235294117647,25,0,3,1
2887,1,0,0,869,92102,24,32.716007,-117.117462,0,1,0,0,7,1,0,1,0,0,0,0,2,2,0,1,2,89.15,574.35,0,0,25,2415,1,1,0,0,0,0,1,1,1,3,41.95,0,869,82.05,24,0,2,1
2341,1,0,0,869,92106,23,32.71346,-117.236378,0,1,0,0,16,1,2,0,2,0,0,0,0,0,0,1,2,54.1,889.0,0,0,38,2276,1,1,2,1,0,0,1,1,0,3,44.16,0,869,55.5625,23,0,3,1
6344,1,0,0,869,92107,31,32.741852,-117.243453,1,0,1,0,64,1,2,1,0,2,0,2,2,2,2,1,2,105.25,6823.4,0,0,72,5682,1,0,0,3,1,2,0,1,1,6,112.42,0,869,106.615625,31,0,0,3
6931,1,0,0,869,92109,42,32.787836,-117.232376,1,0,1,0,42,1,2,1,2,0,0,0,2,2,1,0,2,97.1,4016.75,0,0,71,2170,1,0,0,2,0,0,2,1,1,5,63.5,0,869,95.63690476190476,42,0,1,1
6545,1,0,0,869,92110,36,32.76501,-117.19938,1,0,0,1,5,1,0,2,1,1,1,1,1,1,0,0,3,20.2,83.75,0,0,58,5169,1,0,1,0,1,1,2,0,2,1,58.69,0,869,16.75,36,0,2,2
3717,1,0,0,869,92111,47,32.805518,-117.169052,0,0,0,0,41,1,0,1,0,2,0,2,2,2,2,1,0,98.8,3959.15,0,0,69,5584,1,0,0,2,1,2,2,1,1,5,97.24000000000001,0,869,96.56463414634146,47,0,1,2
60,1,0,0,869,92113,20,32.697098,-117.116587,1,0,1,0,58,1,0,0,0,0,2,0,0,0,1,0,1,50.3,2878.55,0,0,30,5232,1,0,2,3,1,1,1,1,0,2,85.52000000000001,0,869,49.630172413793105,20,0,1,2
3669,1,0,0,869,92114,22,32.707892,-117.05512,0,0,0,0,47,1,0,2,1,1,1,1,1,1,2,1,3,20.55,945.7,0,0,53,5404,1,0,1,2,1,2,2,0,2,1,77.84,0,869,20.121276595744682,22,0,1,2
2506,1,0,0,869,92115,35,32.762506,-117.07245,1,0,0,0,18,1,0,1,0,0,0,2,0,0,0,1,0,75.9,1373.05,0,0,62,4668,1,0,0,1,1,1,2,1,1,2,63.879999999999995,0,869,76.28055555555555,35,0,3,2
6406,1,0,0,869,92117,51,32.825086,-117.199424,1,0,1,0,23,1,0,0,2,0,0,0,0,2,0,1,0,59.95,1406.0,0,0,42,5379,1,0,2,1,1,1,1,1,0,3,77.99000000000001,0,869,61.130434782608695,51,0,3,2
5191,1,0,0,221,92118,16,32.68674,-117.186612,0,0,0,0,1,1,0,2,1,1,1,1,1,1,0,0,3,19.15,19.15,0,0,51,2577,1,0,1,0,0,0,2,0,2,1,31.17,0,221,19.15,16,0,2,1
6739,1,0,0,869,92119,46,32.802959,-117.027095,1,0,1,0,71,1,2,1,0,0,2,0,2,2,1,1,1,98.65,6962.85,0,0,28,5101,1,0,0,3,1,1,1,1,1,5,104.41,0,869,98.06830985915494,46,0,0,2
2457,1,0,0,869,92120,48,32.807867,-117.060993,1,0,1,1,72,1,2,1,2,2,2,2,2,2,2,1,1,112.6,8126.65,0,0,70,6486,1,0,0,3,1,2,2,1,1,8,133.66,0,869,112.87013888888889,48,0,0,2
4652,1,0,0,869,92121,64,32.898613,-117.202937,1,0,1,0,33,1,0,2,1,1,1,1,1,1,1,0,3,20.6,690.25,0,0,52,5212,1,0,1,2,1,1,2,0,2,1,70.32,0,869,20.916666666666668,64,0,3,2
4339,1,0,0,869,92123,49,32.808814,-117.134694,1,0,0,0,24,0,1,0,2,0,0,2,0,0,2,0,3,35.75,830.8,0,0,64,5531,1,0,2,1,1,2,2,0,0,2,74.91,0,869,34.61666666666667,49,0,3,2
1930,1,0,0,869,92124,53,32.827238,-117.089287,0,0,1,0,56,1,2,1,0,2,2,2,0,2,1,1,1,99.75,5608.4,0,0,68,5926,1,0,0,3,1,2,2,1,1,6,111.66,0,869,100.14999999999999,53,0,1,2
4872,1,0,0,869,92126,62,32.886925,-117.152162,1,0,0,0,37,1,0,1,0,2,0,0,2,2,0,1,1,96.1,3646.8,0,0,75,2640,1,0,0,2,0,0,0,1,1,4,61.199999999999996,0,869,98.56216216216217,62,0,1,0
5093,1,0,0,869,92127,77,33.017518,-117.118456,0,0,0,0,43,1,2,0,0,2,2,2,2,2,1,0,1,85.1,3662.25,0,0,5,2319,1,0,0,2,0,0,1,1,0,7,75.39,0,869,85.1686046511628,77,0,1,1
4365,1,0,0,869,92128,73,33.000269,-117.072093,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,3,25.35,25.35,0,0,51,4193,1,0,1,0,0,3,2,0,0,0,42.33,0,869,25.35,73,0,2,1
1979,1,0,0,869,92130,68,32.957195,-117.202542,0,0,0,0,61,1,2,0,2,2,2,2,2,2,2,0,2,89.65,5308.7,0,0,48,6149,1,0,0,3,1,2,2,1,0,8,125.89000000000001,0,869,87.02786885245901,68,0,0,2
4032,1,0,0,869,92131,63,32.89325,-117.087091,1,0,0,0,17,1,2,1,0,0,2,2,0,0,1,0,2,86.75,1410.25,0,0,29,5863,1,0,0,1,1,2,1,1,1,4,85.43,0,869,82.95588235294117,63,0,3,2
4010,1,0,0,869,92139,15,32.677716,-117.047666,0,0,1,0,41,1,0,1,0,2,2,2,0,0,1,1,0,86.2,3339.05,0,0,62,5325,1,0,0,2,1,1,2,1,1,4,89.65,0,869,81.44024390243902,15,0,1,2
5830,1,0,0,896,92173,0,32.555828,-117.040073,1,1,1,0,72,0,1,0,2,2,2,2,2,2,2,1,0,64.8,4732.35,0,0,68,4886,1,1,2,3,1,1,2,1,0,6,107.66,0,896,65.72708333333334,0,0,0,2
4667,1,0,0,452,92203,187,33.752938,-116.230055,1,0,0,0,48,1,2,1,0,2,2,0,2,2,2,1,0,108.1,5067.45,0,0,76,5994,1,0,0,2,1,2,0,1,1,6,109.14,0,452,105.57187499999999,187,0,1,3
1163,1,0,0,60,92220,309,33.936298,-116.849577,0,0,0,0,42,0,1,0,2,2,2,2,0,2,1,1,2,54.75,2348.45,0,0,62,3179,1,0,2,2,0,0,2,1,0,5,73.59,0,60,55.915476190476184,309,0,1,1
6213,1,0,0,65,92223,316,33.946982,-116.977672,1,0,0,0,44,1,2,1,0,0,2,0,0,2,0,1,3,90.4,4063.0,0,0,63,4751,1,0,0,2,1,1,2,0,1,4,85.11,0,65,92.3409090909091,316,0,1,2
3924,1,0,0,95,92225,151,33.674583,-114.71612,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,2,44.0,44.0,0,0,29,4020,1,0,2,0,0,3,1,1,0,1,45.6,0,95,44.0,151,0,2,1
2518,1,0,0,109,92227,79,33.03933,-115.191857,0,0,0,0,27,1,2,1,0,0,0,0,2,2,0,1,0,95.6,2595.25,0,0,21,2026,1,0,0,2,0,0,1,1,1,4,51.06,0,109,96.12037037037037,79,0,3,1
6880,1,0,0,129,92230,304,33.929812,-116.76058,1,1,1,0,27,1,2,0,0,2,2,2,2,2,0,1,0,84.8,2309.55,0,0,75,5352,1,1,0,2,1,1,0,1,0,7,99.32,0,129,85.53888888888889,304,0,3,3
133,1,0,0,131,92231,18,32.690654,-115.431225,0,1,0,0,2,1,0,0,0,0,0,0,0,0,0,1,2,44.3,89.3,0,0,44,3805,1,1,2,0,0,3,1,1,0,1,43.849999999999994,0,131,44.65,18,0,2,1
7024,1,0,0,136,92233,87,33.143826,-115.497485,0,0,0,0,19,1,0,2,1,1,1,1,1,1,0,0,3,19.9,367.55,0,0,21,3245,1,0,1,1,0,0,1,0,2,1,45.050000000000004,0,136,19.344736842105263,87,0,3,1
2777,1,0,0,174,92234,235,33.829583,-116.474131,0,1,1,0,42,1,2,1,0,0,0,0,2,2,0,1,2,95.05,3944.5,0,0,34,2677,1,1,0,2,0,0,1,1,1,4,63.56999999999999,0,174,93.91666666666667,235,0,1,1
2068,1,0,0,203,92236,154,33.680031,-116.171678,0,0,0,0,66,1,2,0,2,2,2,2,2,2,2,1,1,90.05,5965.95,0,0,74,5813,1,0,0,3,1,2,0,1,0,8,124.53,0,203,90.39318181818182,154,0,0,3
99,1,0,0,257,92239,277,33.889605,-115.257009,1,1,1,0,33,1,2,1,2,0,2,2,2,2,0,1,0,109.9,3694.7,0,0,59,5655,1,1,0,2,1,2,2,1,1,7,104.75,0,257,111.96060606060605,277,0,3,2
1727,1,0,0,258,92241,240,33.832799,-116.250973,1,1,0,0,33,0,1,0,0,0,2,2,2,2,0,1,2,54.6,1803.7,0,0,30,5322,1,1,2,2,1,1,1,1,0,4,86.42,0,258,54.657575757575756,240,0,3,2
4156,1,0,0,284,92242,484,34.137742,-114.36514,0,0,1,0,23,1,0,2,1,1,1,1,1,1,1,0,3,20.05,415.1,0,0,9,3742,1,0,1,1,0,3,1,0,2,1,51.620000000000005,0,284,18.047826086956523,484,0,3,1
1566,1,0,0,288,92243,38,32.770393,-115.60915,0,0,0,0,32,1,0,2,1,1,1,1,1,1,1,0,0,19.75,624.15,0,0,46,4691,1,0,1,2,1,1,1,1,2,1,64.71,0,288,19.5046875,38,0,3,2
6640,1,0,0,416,92249,28,32.730583,-115.501083,0,0,0,0,11,1,0,2,1,1,1,1,1,1,1,0,1,20.05,237.7,0,0,48,5355,1,0,1,0,1,1,2,1,2,1,62.949999999999996,0,416,21.60909090909091,28,0,2,2
2135,1,0,0,448,92251,61,32.858595,-115.662709,0,0,1,0,68,1,0,0,2,0,0,2,0,0,1,0,0,55.9,3848.8,0,0,77,5160,1,0,2,3,1,1,0,1,0,3,93.80000000000001,0,449,56.6,61,0,0,3
3906,1,0,0,468,92252,510,34.167236,-116.281511,1,0,0,0,20,1,0,2,1,1,1,1,1,1,2,1,3,19.7,419.4,0,0,56,2120,1,0,1,1,0,0,2,0,2,1,34.2,0,468,20.97,510,0,3,1
5396,1,0,0,500,92253,158,33.695532,-116.310571,1,0,0,0,72,1,0,2,1,1,1,1,1,1,2,1,1,19.8,1468.75,0,0,9,5368,1,0,1,3,1,1,1,1,2,1,87.47999999999999,0,500,20.399305555555557,158,0,0,2
3329,1,0,0,608,92254,123,33.543835,-115.993906,1,0,1,0,60,1,2,1,2,0,2,0,2,0,1,1,0,95.4,5812.0,0,0,46,4149,1,0,0,3,0,3,1,1,1,5,90.49000000000001,0,608,96.86666666666666,123,0,1,1
65,1,0,0,649,92256,445,34.097863,-116.594561,1,1,1,1,32,1,0,1,0,2,0,0,2,2,0,1,3,93.95,2861.45,0,0,62,2844,1,1,0,2,0,0,2,0,1,4,61.239999999999995,0,649,89.4203125,445,0,3,1
2921,1,0,0,735,92260,157,33.694501,-116.412711,0,0,1,0,46,1,2,2,1,1,1,1,1,1,1,1,0,24.45,1066.15,0,0,76,2438,1,0,1,2,0,0,0,1,2,2,52.78,0,735,23.17717391304348,157,0,1,0
3721,1,0,0,736,92262,245,33.839989,-116.659215,0,0,1,0,29,1,2,1,0,0,0,0,0,0,0,1,2,74.95,2149.05,0,0,80,3483,1,0,0,2,0,3,0,1,1,2,56.43,0,736,74.10517241379311,245,0,3,0
4233,1,0,0,736,92264,182,33.745746,-116.514215,1,0,0,0,51,1,2,1,0,2,2,2,0,0,0,1,2,87.35,4473.0,0,0,28,4899,1,0,0,3,1,1,1,1,1,5,94.39000000000001,0,736,87.70588235294117,182,0,1,2
1340,1,0,0,740,92266,104,33.3249,-114.758334,0,1,1,0,48,1,0,1,0,0,0,0,0,0,0,1,0,70.65,3545.05,0,0,71,5523,1,1,0,2,1,2,2,1,1,1,79.43,0,740,73.85520833333334,104,0,1,2
5618,1,0,0,746,92267,572,34.273872,-114.192901,0,0,1,1,16,1,0,1,0,2,0,0,0,0,0,0,0,73.25,1195.75,0,0,22,3624,1,0,0,1,0,3,1,1,1,2,52.64,0,746,74.734375,572,0,3,1
3280,1,0,0,775,92268,540,34.201108,-116.593456,1,0,1,0,70,1,2,1,0,2,2,2,0,2,2,1,0,98.7,6858.9,0,0,57,5582,1,0,0,3,1,2,2,1,1,6,113.82,0,775,97.9842857142857,540,0,0,2
3734,1,0,0,812,92270,195,33.763678,-116.429928,0,0,1,1,40,1,2,2,1,1,1,1,1,1,2,1,3,24.8,1024.7,0,0,72,3021,1,0,1,2,0,0,0,0,2,2,56.21,0,812,25.6175,195,0,1,0
1522,1,0,0,859,92275,99,33.28156,-115.955541,0,0,1,1,5,1,2,2,1,1,1,1,1,1,0,1,3,24.3,132.25,0,0,20,3181,1,0,1,0,0,0,1,0,2,2,43.81,0,859,26.45,99,0,2,1
3978,1,0,0,1012,92276,253,33.849263,-116.382778,0,0,0,0,7,1,0,1,0,0,0,0,0,0,0,1,0,69.85,515.45,0,0,51,5501,1,0,2,0,1,2,2,1,1,1,62.81,0,1012,73.63571428571429,253,0,2,2
5445,1,0,0,1038,92277,519,34.17211,-115.769773,1,0,0,0,29,1,2,1,0,2,2,2,0,2,1,0,1,100.55,2830.45,0,0,77,3055,1,0,0,2,0,0,0,1,1,6,72.15,0,1038,97.60172413793103,519,0,3,0
2765,1,0,0,1038,92278,611,34.457829,-116.139589,1,0,1,0,44,1,2,2,1,1,1,1,1,1,1,0,3,25.7,1110.5,0,0,80,3037,1,0,1,2,0,0,0,0,2,2,57.97,0,1038,25.238636363636363,611,0,1,0
5768,1,0,0,1058,92280,569,34.264124,-114.717964,0,0,0,0,10,0,1,0,2,2,2,0,0,0,0,0,0,40.7,449.3,0,0,26,2164,1,0,2,0,0,0,1,1,0,3,40.64,0,1058,44.93,569,0,2,1
1389,1,0,0,1087,92281,78,33.03679,-115.60503,0,1,1,0,55,1,2,0,0,0,0,0,0,0,0,0,0,51.65,2838.55,0,0,24,4763,1,1,2,3,1,1,1,1,0,2,79.63,0,1087,51.61000000000001,78,0,1,2
1931,1,0,0,1091,92282,331,33.972293,-116.654195,1,1,1,0,52,1,2,1,0,2,2,0,2,2,1,1,0,105.1,5376.4,0,0,47,4621,1,1,0,3,1,1,1,1,1,6,97.00999999999999,0,1091,103.39230769230768,331,0,1,2
6164,1,0,0,1106,92283,57,32.852947,-114.850784,0,0,1,1,10,1,2,1,0,0,0,0,0,2,0,0,2,85.95,858.6,0,0,20,4922,1,0,0,0,1,1,1,1,1,3,68.22,0,1106,85.86,57,0,2,2
3044,1,0,0,1127,92284,506,34.159534,-116.425984,1,0,0,0,18,1,2,1,0,0,0,0,0,0,0,1,0,75.6,1395.05,0,0,78,4030,1,0,0,1,0,3,0,1,1,2,57.5,0,1127,77.50277777777778,506,0,3,0
4362,1,0,0,521,92285,587,34.341737,-116.539416,0,0,1,0,68,1,2,0,2,0,0,2,0,0,1,0,0,58.25,3975.7,0,0,74,4620,1,0,2,3,1,1,0,1,0,4,93.4,0,521,58.46617647058823,587,0,0,3
5527,1,0,0,22,92304,625,34.559882,-115.637164,0,0,1,0,72,0,1,0,2,2,2,2,2,2,2,1,1,65.2,4784.45,0,0,27,5092,1,0,2,3,1,1,1,1,0,6,109.72,0,22,66.45069444444444,625,0,0,2
1476,1,0,0,26,92305,512,34.1678,-116.86433,1,0,0,0,2,1,0,0,2,0,2,0,0,0,0,0,2,53.45,119.5,0,0,25,3477,1,0,2,0,0,3,1,1,0,3,50.57000000000001,0,26,59.75,512,0,2,1
4293,1,0,0,32,92308,601,34.424926,-117.184503,1,0,1,0,41,1,0,2,1,1,1,1,1,1,2,1,2,19.75,899.45,0,0,53,2011,1,0,1,2,0,0,2,1,2,1,41.510000000000005,0,32,21.93780487804878,601,0,1,1
1590,1,0,0,55,92309,685,35.28952,-116.092214,0,0,0,0,26,0,1,0,0,0,2,2,2,0,0,1,1,44.45,1183.8,0,0,26,3080,1,0,2,2,0,0,1,1,0,3,56.2,0,55,45.53076923076923,685,0,3,1
3512,1,0,0,344,92310,690,35.349241,-116.770281,1,0,1,0,36,1,0,2,1,1,1,1,1,1,1,0,0,20.85,720.05,0,0,78,5744,1,0,1,2,1,2,0,1,2,1,76.84,0,344,20.001388888888886,690,0,3,3
3058,1,0,0,61,92311,661,34.965648,-117.001509,1,0,1,0,72,1,2,1,2,2,2,2,2,2,2,1,1,114.05,8468.2,0,0,39,4842,1,0,0,3,1,1,1,1,1,8,117.22,0,61,117.6138888888889,661,0,0,2
4163,1,0,0,381,92313,374,34.029175,-117.307211,1,0,1,0,35,1,2,1,0,0,0,2,0,2,0,1,0,89.85,3161.2,0,0,78,4945,1,0,0,2,1,1,0,1,1,4,83.45,0,381,90.32,374,0,3,3
2501,1,0,0,80,92314,575,34.278967,-116.773825,1,0,0,0,1,1,0,0,0,0,2,2,0,0,0,0,3,55.05,55.05,0,0,32,2962,1,0,2,0,0,0,1,0,0,3,45.02,0,80,55.05,575,0,2,1
525,1,0,0,81,92315,560,34.242058,-116.89802,0,0,1,1,16,1,2,1,2,0,2,2,2,2,0,1,2,112.95,1882.55,0,0,70,2683,1,0,0,1,0,0,2,1,1,7,68.22999999999999,0,81,117.659375,560,0,3,1
3993,1,0,0,93,92316,406,34.059722,-117.39104,0,1,0,0,49,1,2,1,2,0,0,0,2,2,0,0,1,101.55,5070.4,0,0,22,5348,1,1,0,3,1,1,1,1,1,5,98.08,0,93,103.47755102040816,406,0,1,2
118,1,0,0,135,92320,339,33.982787,-117.057627,0,0,1,0,54,1,2,1,2,2,2,2,2,2,1,1,3,114.65,6049.5,0,0,67,4488,1,0,0,3,0,3,2,0,1,8,106.48,0,135,112.02777777777777,339,0,1,1
2042,1,0,0,178,92321,566,34.255203,-117.175654,0,0,0,1,18,1,2,0,2,0,0,0,0,2,0,0,2,64.8,1166.7,0,0,37,2466,1,0,2,1,0,0,1,1,0,4,51.86,0,178,64.81666666666666,566,0,3,1
1285,1,0,0,209,92324,376,34.030915,-117.273201,0,0,1,0,36,1,0,1,0,0,0,0,0,2,0,0,2,80.4,2937.65,0,0,35,5544,1,0,0,2,1,2,1,1,1,2,79.84,0,209,81.60138888888889,376,0,3,2
502,1,0,0,249,92328,759,36.27688,-117.033326,0,0,1,0,52,1,2,2,1,1,1,1,1,1,2,1,0,25.05,1270.25,0,0,42,5674,1,0,1,3,1,2,1,1,2,2,87.54,0,249,24.427884615384617,759,0,1,2
3657,1,0,0,310,92332,657,34.9436,-115.287901,1,0,1,1,8,1,0,1,0,0,2,0,2,2,0,1,2,94.75,759.55,0,0,44,5505,1,0,0,0,1,2,1,1,1,4,78.25,0,310,94.94375,657,0,2,2
743,1,0,0,321,92333,573,34.274846,-116.937581,1,0,1,0,72,1,0,1,2,2,0,2,2,2,2,0,0,105.5,7611.55,0,0,25,5534,1,0,0,3,1,2,1,1,1,6,114.14,0,321,105.71597222222222,573,0,0,2
6063,1,0,0,333,92335,437,34.087558,-117.464096,0,0,0,0,64,1,2,2,1,1,1,1,1,1,1,0,3,24.7,1642.75,0,0,32,5655,1,0,1,3,1,2,1,0,2,2,92.15,0,333,25.66796875,437,0,0,2
4080,1,0,0,333,92336,479,34.136367,-117.460803,0,1,0,0,22,1,0,0,2,0,2,2,0,2,0,1,3,69.75,1545.4,0,0,32,3509,1,1,2,1,0,3,1,0,0,5,68.89,0,333,70.24545454545455,479,0,3,1
6251,1,0,0,333,92337,396,34.049671,-117.468896,1,0,1,0,60,0,1,0,0,2,2,2,2,2,0,1,0,60.2,3582.4,0,0,76,5359,1,0,2,3,1,1,0,1,0,5,102.59,0,333,59.70666666666667,396,0,1,3
3354,1,0,0,336,92339,418,34.067699,-116.903891,0,0,1,0,61,1,2,2,1,1,1,1,1,1,2,0,3,24.4,1417.9,0,0,23,4900,1,0,1,3,1,1,1,0,2,2,83.4,0,336,23.24426229508197,418,0,0,2
5905,1,0,0,385,92341,562,34.244411,-117.072654,0,0,0,0,24,1,2,1,0,2,2,0,2,2,0,1,2,104.15,2494.65,0,0,61,5813,1,0,0,1,1,2,2,1,1,6,97.73,0,385,103.94375000000001,562,0,3,2
3638,1,0,0,417,92342,645,34.757783,-117.33997,1,0,1,0,28,1,0,1,0,2,2,2,2,0,1,0,0,92.9,2768.35,0,0,51,2037,1,0,0,2,0,0,2,1,1,5,56.57000000000001,0,417,98.86964285714285,645,0,3,1
643,1,0,0,424,92345,590,34.361387,-117.337509,0,0,1,0,30,1,0,0,0,2,2,2,2,2,2,0,0,80.8,2369.3,0,0,46,4274,1,0,0,2,0,3,1,1,0,6,84.74000000000001,0,424,78.97666666666667,590,0,3,1
2967,1,0,0,426,92346,473,34.129677,-117.154277,1,0,1,0,2,1,0,2,1,1,1,1,1,1,0,0,3,20.0,38.0,0,0,77,4823,1,0,1,0,1,1,0,0,2,1,54.029999999999994,0,426,19.0,473,0,2,3
1004,1,0,0,428,92347,663,34.983808,-117.239306,1,0,0,0,1,1,2,1,0,0,0,0,0,0,0,1,2,75.1,75.1,0,0,28,4120,1,0,0,0,0,3,1,1,1,2,51.6,0,428,75.1,663,0,2,1
3315,1,0,0,508,92352,568,34.2565,-117.19335,1,0,0,1,6,1,0,2,1,1,1,1,1,1,0,0,3,19.65,100.9,0,0,34,2231,1,0,1,0,0,0,1,0,2,1,29.71,0,508,16.816666666666666,568,0,2,1
4686,1,0,0,550,92354,395,34.049315,-117.255974,0,0,1,0,24,1,0,0,0,2,0,0,2,2,0,1,0,69.45,1614.05,0,0,35,4208,1,0,2,1,0,3,1,1,0,4,71.68,0,550,67.25208333333333,395,0,3,1
1024,1,0,0,613,92359,453,34.103578,-117.04054,1,1,1,0,72,1,2,1,2,2,2,2,2,2,2,1,0,116.05,8404.9,0,0,64,4404,1,1,0,3,0,3,2,1,1,8,112.84,0,613,116.73472222222222,453,0,0,1
2089,1,0,0,667,92363,639,34.711224,-114.702256,1,0,0,0,70,0,1,0,0,0,0,2,0,2,2,1,3,40.05,2799.75,0,0,57,5055,1,0,2,3,1,1,2,0,0,2,88.55,0,667,39.996428571428574,639,0,0,2
6410,1,0,0,683,92364,702,35.478736,-115.516984,1,1,1,0,64,1,2,1,0,0,2,2,2,2,2,0,2,102.1,6538.45,0,0,28,6270,1,1,0,3,1,2,1,1,1,6,118.30000000000001,0,683,102.16328125,702,0,0,2
4231,1,0,0,671,92365,652,34.89326,-116.505958,1,0,1,0,72,1,2,1,0,2,0,0,2,0,1,1,2,89.7,6588.95,0,0,76,6016,1,0,0,3,1,2,0,1,1,4,108.96,0,671,91.51319444444444,652,0,0,3
6287,1,0,0,724,92368,634,34.647959,-117.296957,0,0,0,0,44,1,0,2,1,1,1,1,1,1,2,0,3,19.9,868.1,0,0,63,2809,1,0,1,2,0,0,2,0,2,1,50.69,0,724,19.729545454545455,634,0,1,1
